id,game_id,hastily,normally,completely,count,created_at,updated_at
2909,302703,900.0,1320.0,1800.0,1,1728556617,1728556617
2910,279374,,,7200.0,1,1728556617,1728556617
2911,195517,,45900.0,,2,1728556617,1728556617
2912,145796,7200.0,13200.0,19080.0,5,1728556617,1760157307
2913,303817,7200.0,21600.0,22800.0,1,1728556617,1728556617
2914,166722,22320.0,25200.0,39600.0,4,1728556617,1753253978
2915,62332,,63840.0,63840.0,1,1728556617,1728556617
2916,6007,,43200.0,,2,1728556617,1736599038
2917,249891,10980.0,10980.0,11040.0,1,1728556617,1728556617
2918,194696,,100080.0,,1,1728556617,1728556617
2919,293354,600.0,900.0,2400.0,1,1728556617,1728556617
2920,146488,18000.0,36000.0,180000.0,1,1728556617,1728556617
2921,227107,162240.0,43620.0,205860.0,1,1728556617,1728556617
2922,247410,12960.0,10800.0,10800.0,3,1728556617,1753716451
2923,264300,9000.0,9000.0,9000.0,3,1728556617,1753716434
2924,127342,27000.0,28080.0,33600.0,6,1728556617,1743908668
2925,291419,,,4200.0,2,1728556617,1748984446
2926,578,,36000.0,,2,1728556617,1735298489
2927,136879,72000.0,153900.0,265200.0,7,1728556617,1753672270
2928,303811,7200.0,56880.0,66600.0,10,1728556617,1757195357
2929,115830,46800.0,54000.0,61200.0,3,1728556617,1759094833
2930,43097,,,3600.0,1,1728556617,1728556617
2931,27933,,,14400.0,1,1728556617,1728556617
2932,115650,,7200.0,10800.0,2,1728556617,1745564028
2933,217592,90000.0,127800.0,327600.0,4,1728556617,1756109137
2934,126120,5400.0,7200.0,21600.0,3,1728556617,1752993162
2935,28073,3600.0,5400.0,3600.0,2,1728556617,1730719912
2936,185729,,,7200.0,1,1728556617,1728556617
2937,186973,,,64800.0,1,1728556617,1728556617
2938,176894,,,43200.0,1,1728556617,1728556617
2939,147491,,,61200.0,1,1728556617,1728556617
2940,134058,,,54000.0,1,1728556618,1728556618
2941,126487,,,64800.0,1,1728556618,1728556618
2942,53326,,14400.0,,1,1728556618,1728556618
2943,166929,,14400.0,,1,1728556618,1728556618
2944,137070,3600.0,7200.0,,1,1728556618,1728556618
2945,62832,,10800.0,,1,1728556618,1728556618
2946,52866,,14400.0,,1,1728556618,1728556618
2947,147126,,,54000.0,1,1728556618,1728556618
2948,62834,,7200.0,,1,1728556618,1728556618
2949,154036,,10800.0,,1,1728556618,1728556618
2950,33876,,,14400.0,1,1728556618,1728556618
2951,72492,,3600.0,,1,1728556618,1728556618
2952,32694,,,14400.0,1,1728556618,1728556618
2953,54230,,10800.0,,1,1728556618,1728556618
2954,25477,,10800.0,,1,1728556618,1728556618
2955,62833,,14400.0,,1,1728556618,1728556618
2956,308560,,3600.0,,1,1728556618,1728556618
2957,229339,,,93600.0,1,1728556618,1728556618
2958,16912,3600.0,7200.0,,1,1728556618,1728556618
2959,117697,,,46800.0,1,1728556618,1728556618
2960,96065,,18000.0,,1,1728556618,1728556618
2961,239519,,,72000.0,1,1728556618,1728556618
2962,286938,,10800.0,,1,1728556618,1728556618
2963,90558,342000.0,612000.0,1134000.0,2,1728556618,1758549812
2964,165390,,117000.0,,2,1728556618,1734374142
2965,196262,28800.0,36000.0,57600.0,1,1728556618,1728556618
2966,120480,28800.0,39600.0,72000.0,1,1728556618,1728556618
2967,106277,14400.0,19800.0,28800.0,2,1728556618,1729344607
2968,26778,,,7200.0,1,1728556618,1728556618
2969,11980,,,10800.0,1,1728556618,1728556618
2970,39063,,,10800.0,1,1728556618,1728556618
2971,8039,,,7200.0,1,1728556618,1728556618
2972,106274,,,3600.0,1,1728556618,1728556618
2973,172058,3600.0,3600.0,7200.0,1,1728556618,1728556618
2974,138858,45000.0,57600.0,93600.0,5,1728556618,1752695618
2975,28944,43200.0,54000.0,64800.0,1,1728556619,1728556619
2976,9907,144000.0,180000.0,252000.0,1,1728556619,1728556619
2977,216398,54000.0,72000.0,144000.0,1,1728556619,1728556619
2978,234702,216000.0,324000.0,432000.0,2,1728556619,1745218013
2979,117731,144000.0,216000.0,360000.0,1,1728556619,1728556619
2980,26915,,244800.0,,1,1728556619,1728556619
2981,19864,,201600.0,,1,1728556619,1728556619
2982,41061,,165600.0,,1,1728556619,1728556619
2983,120302,,108000.0,,1,1728556619,1728556619
2984,188088,,28800.0,43200.0,1,1728556619,1728556619
2985,24192,21600.0,28800.0,,2,1728556619,1752425613
2986,310603,50400.0,,180000.0,1,1728556619,1728556619
2987,249477,,10800.0,,2,1728556619,1734519326
2988,20022,,39600.0,,2,1728556619,1746107849
2989,126725,,14400.0,,1,1728556619,1728556619
2990,134680,,27000.0,,2,1728556619,1741805876
2991,152262,54000.0,52200.0,,2,1728556619,1739994634
2992,2349,,14400.0,,2,1728556619,1743601905
2993,134188,,55800.0,,2,1728556619,1740414457
2994,122238,,288000.0,,1,1728556619,1728556619
2995,6452,126000.0,178200.0,252000.0,2,1728556619,1748506572
2996,19719,,28800.0,,1,1728556619,1728556619
2997,1193,,21600.0,,1,1728556619,1728556619
2998,6836,,25200.0,79200.0,2,1728556619,1752691060
2999,2177,,54000.0,,1,1728556619,1728556619
3000,122231,,136800.0,,1,1728556619,1728556619
3001,141547,34200.0,2,1728556619,1728556619,,
3002,287850,216000.0,1,1728556619,1728556619,,
3003,4723,21600.0,1,1728556619,1728556619,,
3004,123473,18000.0,1,1728556619,1728556619,,
3005,2140,28800.0,1,1728556619,1728556619,,
3006,103494,118800.0,1,1728556619,1728556619,,
3007,113431,216000.0,1,1728556620,1728556620,,
3008,75865,133200.0,1,1728556620,1728556620,,
3009,131999,136800.0,2,1728556620,1730810588,,
3010,79802,25200.0,1,1728556620,1728556620,,
3011,146917,86400.0,1,1728556620,1728556620,,
3012,134072,3600.0,2,1728556620,1733840399,3600.0,3600.0
3013,5261,21600.0,2,1728556620,1752993028,21600.0,28800.0
3014,142340,50400.0,1,1728556620,1728556620,,
3015,113905,36000.0,1,1728556620,1728556620,,
3016,128159,46800.0,1,1728556620,1728556620,,
3017,8186,14400.0,1,1728556620,1728556620,,
3018,221717,192600.0,3,1728556620,1748437069,160200.0,252000.0
3019,110121,36000.0,1,1728556620,1728556620,,
3020,4438,7200.0,1,1728556620,1728556620,,
3021,250048,,1,1728556620,1728556620,,
3022,178298,136800.0,1,1728556620,1728556620,,
3023,22444,7200.0,1,1728556620,1728556620,,
3024,133433,540000.0,1,1728556620,1728556620,288000.0,720000.0
3025,8499,10800.0,1,1728556620,1728556620,7200.0,18000.0
3026,22652,104400.0,1,1728556620,1728556620,,
3027,203258,28800.0,1,1728556620,1728556620,,
3028,275404,10800.0,1,1728556620,1728556620,3600.0,
3029,316759,7200.0,1,1728556620,1728556620,3600.0,18000.0
3030,313450,7200.0,1,1728556620,1728556620,3600.0,10800.0
3031,314269,3600.0,1,1728556620,1728556620,3600.0,3600.0
3032,303521,,1,1728556620,1728556620,,28800.0
3033,216958,12600.0,3,1728556620,1750707243,9000.0,10800.0
3034,11657,27000.0,2,1728556620,1738089769,,
3035,7965,14400.0,1,1728556620,1728556620,,
3036,29526,14400.0,1,1728556620,1728556620,,
3037,115700,3600.0,1,1728556620,1728556620,,
3038,113512,3600.0,1,1728556620,1728556620,,
3039,54486,7200.0,1,1728556620,1728556620,,
3040,181052,7200.0,1,1728556621,1728556621,,
3041,129292,7200.0,1,1728556621,1728603685,7200.0,
3042,141012,10800.0,1,1728556621,1728556621,,
3043,141014,10800.0,1,1728556621,1728556621,,
3044,141013,10800.0,1,1728556621,1728556621,,
3045,172550,3600.0,1,1728556621,1728697573,3600.0,
3046,159221,7200.0,1,1728556621,1728556621,,
3047,127003,3600.0,1,1728556621,1728698171,3600.0,
3048,139460,7200.0,1,1728556621,1728556621,3600.0,
3049,135162,75600.0,1,1728556621,1728699707,72000.0,
3050,26580,36000.0,1,1728556621,1728700320,32400.0,
3051,163452,10800.0,2,1728556621,1729463929,7200.0,
3052,117848,10800.0,1,1728556621,1728556621,7200.0,
3053,143776,3600.0,1,1728556621,1728738646,3600.0,
3054,198068,3600.0,1,1728556621,1728738817,3600.0,
3055,90599,3600.0,1,1728556621,1728556621,3600.0,3600.0
3056,35181,18000.0,1,1728556621,1728740154,14400.0,
3057,116695,3600.0,1,1728556621,1728740177,3600.0,3600.0
3058,25847,3600.0,1,1728556621,1728556621,3600.0,
3059,7642,7200.0,1,1728556621,1728556621,,
3060,27896,3600.0,1,1728556621,1728556621,3600.0,
3061,35171,3600.0,1,1728556621,1728556621,3600.0,
3062,145563,7200.0,1,1728556621,1728740873,7200.0,
3063,30471,3600.0,1,1728556621,1728759038,3600.0,
3064,126594,25200.0,1,1728556621,1728556621,21600.0,
3065,18859,18000.0,1,1728556621,1728759204,14400.0,
3066,75496,10800.0,1,1728556621,1728759251,10800.0,
3067,156217,3600.0,1,1728556621,1728759273,3600.0,
3068,37064,3600.0,1,1728556621,1728759632,3600.0,
3069,158190,3600.0,1,1728556621,1728556621,3600.0,
3070,145541,3600.0,1,1728556621,1728556621,3600.0,
3071,54675,64800.0,1,1728556621,1728556621,61200.0,
3072,141660,10800.0,1,1728556621,1728556621,7200.0,
3073,36707,7200.0,1,1728556622,1728760203,7200.0,
3074,21592,10800.0,1,1728556622,1728760203,7200.0,
3075,20945,10800.0,1,1728556622,1728760203,7200.0,
3076,9183,10800.0,1,1728556622,1728760203,7200.0,
3077,216672,10800.0,1,1728556622,1728556622,,
3078,113225,7200.0,1,1728556622,1728760203,3600.0,
3079,120971,3600.0,1,1728556622,1728556622,3600.0,
3080,122120,19800.0,2,1728556622,1754593903,14400.0,
3081,55047,19800.0,4,1728556622,1754593752,14400.0,
3082,35848,10800.0,1,1728556622,1728760203,7200.0,
3083,21767,14400.0,1,1728556622,1728760203,10800.0,
3084,180287,3600.0,1,1728556622,1728556622,3600.0,
3085,9402,21600.0,1,1728556622,1728556622,18000.0,
3086,207763,3600.0,1,1728556622,1728556622,3600.0,
3087,134882,18000.0,1,1728556622,1728760625,14400.0,
3088,148945,12600.0,2,1728556622,1755040523,10800.0,10800.0
3089,138950,302400.0,1,1728556622,1728760810,86400.0,
3090,278813,43200.0,1,1728556622,1728556622,10800.0,54000.0
3091,89560,72000.0,2,1728556622,1748614113,,136800.0
3092,132817,144000.0,1,1728556622,1728556622,72000.0,360000.0
3093,213029,43200.0,1,1728556622,1728556622,36000.0,
3094,252787,162000.0,1,1728556622,1728556622,,
3095,11064,46800.0,2,1728556622,1757451738,,154800.0
3096,135655,21600.0,1,1728556622,1728556622,,
3097,194436,43200.0,1,1728556622,1728556622,,
3098,18225,73800.0,2,1728556622,1730725197,54000.0,
3099,260780,27000.0,6,1728556622,1757769765,20400.0,54000.0
3100,228531,201600.0,1,1728556622,1728556622,,
3101,252837,20400.0,3,1728556622,1734492203,,
3102,315426,,1,1728556622,1728556622,,86400.0
3103,190804,,1,1728556622,1728556622,,
3104,300792,10800.0,2,1728556622,1760502892,5400.0,21600.0
3105,236360,10800.0,2,1728556623,1740381854,,
3106,139134,,1,1728556623,1728556623,,
3107,79081,,1,1728556623,1728556623,,
3108,117294,,3,1728556623,1745368617,,
3109,316314,36000.0,1,1728556623,1728556623,28800.0,46800.0
3110,289958,25200.0,1,1728556623,1728556623,21600.0,36000.0
3111,252871,72000.0,1,1728556623,1728556623,28800.0,
3112,143004,93600.0,1,1728556623,1728556623,68400.0,144000.0
3113,316858,3600.0,1,1728556623,1728556623,3600.0,
3114,152962,,1,1728556623,1728556623,3600.0,
3115,217554,360000.0,1,1728556623,1728556623,288000.0,432000.0
3116,24598,,1,1728556623,1728556623,,108000.0
3117,191738,153000.0,2,1728556623,1746391627,,
3118,270053,54000.0,1,1728556623,1728556623,21600.0,90000.0
3119,318618,,1,1728556623,1730847683,,14400.0
3120,19635,360000.0,1,1728556623,1728556623,360000.0,360000.0
3121,252827,197100.0,5,1728556623,1756404422,72000.0,424800.0
3122,145784,32400.0,1,1728556623,1728556623,21600.0,
3123,159116,52200.0,3,1728556623,1750979530,36000.0,291600.0
3124,132188,16200.0,2,1728556623,1734492203,14400.0,
3125,290911,21600.0,2,1728556623,1740588026,18000.0,32400.0
3126,55027,16800.0,3,1728556623,1736287354,10800.0,
3127,95062,31200.0,3,1728556623,1742770977,14400.0,66600.0
3128,54822,14400.0,1,1728556623,1728556623,,
3129,194210,3600.0,1,1728556623,1728556623,3600.0,3600.0
3130,7727,3600.0,1,1728556623,1728556623,3600.0,3600.0
3131,8467,25200.0,1,1728556623,1728556623,,
3132,55041,72000.0,1,1728556623,1728556623,,
3133,23431,,1,1728556623,1728556623,,61200.0
3134,14327,,1,1728556623,1728556623,,25200.0
3135,20310,,1,1728556623,1728556623,,14400.0
3136,14740,21600.0,2,1728556623,1753023113,18000.0,25200.0
3137,7600,,1,1728556623,1728556623,,252000.0
3138,8862,50400.0,1,1728556623,1728556623,,
3139,111057,,1,1728556624,1728556624,,10800.0
3140,5333,,1,1728556624,1728556624,28800.0,
3141,23331,,1,1728556624,1728556624,75600.0,
3142,12815,,1,1728556624,1728556624,,86400.0
3143,11254,25200.0,1,1728556624,1728556624,,
3144,82387,7200.0,2,1728556624,1748096628,,21600.0
3145,19554,,1,1728556624,1728556624,,108000.0
3146,204623,46800.0,1,1728556624,1728556624,,
3147,106856,3600.0,2,1728556624,1730719961,3600.0,7200.0
3148,152271,20400.0,3,1728556624,1754854374,,
3149,133307,,1,1728556624,1728556624,,75600.0
3150,152203,23400.0,2,1728556624,1748720805,21600.0,
3151,2112,43200.0,4,1728556624,1750850623,,111600.0
3152,228521,,1,1728556624,1728556624,,14400.0
3153,25901,,1,1728556624,1728556624,14400.0,
3154,140700,18000.0,1,1728556624,1728556624,10800.0,18000.0
3155,4145,21600.0,1,1728556624,1728556624,21600.0,25200.0
3156,225523,,2,1728556624,1734492203,,3600.0
3157,15547,21600.0,1,1728556624,1728556624,14400.0,32400.0
3158,1773,54000.0,2,1728556624,1743889417,43200.0,109800.0
3159,318571,3600.0,1,1728556624,1728556624,3600.0,3600.0
3160,318509,7200.0,1,1728556624,1728556624,3600.0,7200.0
3161,249480,,1,1728556624,1728556624,,25200.0
3162,135400,1788300.0,10,1728556624,1758019031,8956285.0,8996914.0
3163,145907,,1,1728605211,1728605211,,
3164,174587,14400.0,1,1728608274,1728608274,,
3165,248582,18000.0,1,1728608274,1728608274,,
3166,211494,3600.0,1,1728608274,1728608274,,
3167,145443,28800.0,1,1728608274,1728608274,,
3168,134165,64800.0,2,1728615511,1733263119,57600.0,
3169,5587,,2,1728663322,1757812148,,
3170,221724,,1,1728671865,1728671865,,
3171,81275,25200.0,1,1728675324,1728675324,21600.0,
3172,312142,3600.0,1,1728687573,1728687573,3600.0,3600.0
3173,131800,54000.0,5,1728701182,1756138021,86400.0,86400.0
3174,279938,28800.0,1,1728707984,1728707984,,
3175,219133,3600.0,1,1728760906,1728760906,3600.0,
3176,33661,3600.0,1,1728761236,1728761236,3600.0,
3177,193268,3600.0,1,1728761255,1728761255,3600.0,
3178,90714,25200.0,1,1728761469,1728761469,21600.0,
3179,105107,7200.0,1,1728761488,1728761488,3600.0,
3180,308034,,1,1728792233,1728792233,,
3181,289695,54000.0,1,1728810136,1728810136,,
3182,137286,21600.0,1,1728842107,1728842107,18000.0,
3183,222341,67015.0,15,1728843715,1759026010,27600.0,90000.0
3184,193299,3600.0,1,1728851311,1728851311,3600.0,3600.0
3185,19000,27000.0,2,1728894311,1729431092,21600.0,28800.0
3186,239539,7200.0,1,1728951168,1728951168,,
3187,5883,54000.0,1,1728965570,1728974091,36000.0,61200.0
3188,5778,14400.0,1,1728992432,1728992432,10800.0,
3189,202933,3600.0,1,1728992460,1728992460,3600.0,
3190,33473,3600.0,1,1728993264,1728993264,3600.0,
3191,110875,21600.0,2,1728995054,1730306382,18000.0,
3192,202514,3600.0,1,1728995139,1728995139,3600.0,
3193,172944,18000.0,1,1728996614,1728996614,14400.0,
3194,186322,21600.0,1,1728996632,1728996632,18000.0,
3195,27717,10800.0,1,1728996649,1728996649,10800.0,
3196,23490,14400.0,1,1728996685,1728996685,10800.0,
3197,84020,10800.0,1,1728996708,1728996708,10800.0,
3198,222768,3600.0,1,1728996723,1728996723,3600.0,
3199,212984,3600.0,1,1728997043,1728997043,3600.0,
3200,215547,3600.0,1,1728997653,1728997653,39600.0,3600.0
3201,3201,,1,1729013593,1729013593,,
3202,152076,21600.0,1,1729016708,1729016708,18000.0,
3203,29513,3600.0,1,1729023865,1729023865,3600.0,
3204,109129,10800.0,1,1729026045,1729026045,7200.0,
3205,262973,28800.0,1,1729059006,1729059006,,
3206,200903,72000.0,1,1729059208,1729059208,,
3207,266690,100800.0,1,1729059417,1729059425,,126000.0
3208,279641,36000.0,1,1729059478,1729059478,,
3209,279635,21600.0,1,1729059719,1729059719,,
3210,114560,10800.0,1,1729097310,1729097310,7200.0,
3211,3328,,1,1729119006,1729119006,,3600.0
3212,219442,59400.0,2,1729184565,1729718416,,
3213,7858,27000.0,2,1729201413,1751105198,19800.0,72000.0
3214,134631,,1,1729205914,1729205914,,
3215,316298,7200.0,1,1729226571,1729226571,,
3216,109650,32400.0,2,1729254241,1752689774,,39600.0
3217,316956,,1,1729269985,1729270020,,3600.0
3218,152245,55800.0,2,1729288081,1750240637,,68400.0
3219,270100,43200.0,1,1729324663,1729324663,21600.0,115200.0
3220,32526,10800.0,1,1729341546,1729341546,7200.0,
3221,144397,3600.0,1,1729341786,1729341786,3600.0,
3222,144581,3600.0,1,1729341841,1729341841,3600.0,
3223,27779,7200.0,1,1729342600,1729342600,7200.0,
3224,128948,16800.0,3,1729342621,1753949113,7200.0,21600.0
3225,25009,28800.0,1,1729342741,1729342741,25200.0,
3226,121084,55800.0,2,1729342896,1739317019,36000.0,
3227,16310,70200.0,2,1729343550,1747682016,52200.0,100800.0
3228,107517,7200.0,1,1729343550,1729343550,7200.0,
3229,229171,3600.0,2,1729343550,1752995773,3600.0,3600.0
3230,202141,7200.0,1,1729343688,1729343688,7200.0,
3231,133612,3600.0,1,1729343723,1729343723,3600.0,
3232,144975,3600.0,1,1729343906,1729343906,3600.0,
3233,168861,3600.0,1,1729343939,1729343939,3600.0,
3234,7350,25200.0,1,1729343964,1729343964,21600.0,
3235,154004,3600.0,1,1729343976,1729343976,3600.0,
3236,207562,3600.0,1,1729344012,1729344012,3600.0,
3237,172972,3600.0,1,1729344029,1729344029,3600.0,
3238,171390,3600.0,1,1729344070,1729344070,3600.0,
3239,166729,3600.0,1,1729344082,1729344082,3600.0,
3240,84017,3600.0,1,1729344104,1729344104,3600.0,
3241,16666,10800.0,1,1729344118,1729344118,7200.0,
3242,11712,14400.0,1,1729344165,1729344165,10800.0,
3243,27499,10800.0,1,1729344517,1729344517,7200.0,
3244,13664,10800.0,1,1729344532,1729344532,7200.0,
3245,118821,7200.0,1,1729344545,1729344545,3600.0,
3246,135770,3600.0,1,1729344575,1729344575,3600.0,
3247,200115,3600.0,1,1729344620,1729344620,3600.0,
3248,51578,50400.0,1,1729344650,1729344650,43200.0,
3249,41905,3600.0,1,1729344680,1729344680,3600.0,
3250,279634,70200.0,2,1729345165,1730867035,28800.0,99000.0
3251,117916,3600.0,1,1729345372,1729345372,3600.0,
3252,55923,,1,1729348379,1729348379,,
3253,137014,,1,1729348863,1729348863,,
3254,95550,14400.0,1,1729351830,1729351830,10800.0,28800.0
3255,318395,7200.0,5,1729355478,1729438239,4800.0,12000.0
3256,46989,14400.0,1,1729363559,1729363559,10800.0,
3257,200449,234000.0,2,1729376558,1742523290,36000.0,360000.0
3258,71976,,2,1729389742,1760543806,,120600.0
3259,269917,,1,1729389956,1729389956,,57600.0
3260,11398,21600.0,1,1729408948,1729408948,18000.0,
3261,10139,25200.0,1,1729408979,1729408979,21600.0,
3262,171104,3600.0,1,1729409029,1729409029,3600.0,
3263,196923,3600.0,1,1729409059,1729409059,3600.0,
3264,28421,7200.0,1,1729410829,1729410829,3600.0,
3265,198556,3600.0,1,1729410860,1729410860,3600.0,
3266,9176,32400.0,2,1729411123,1743511771,27000.0,43200.0
3267,26820,93600.0,3,1729411191,1752693713,61200.0,
3268,33253,10800.0,1,1729411206,1729411206,7200.0,
3269,81814,14400.0,1,1729411422,1729411422,10800.0,
3270,179722,3600.0,1,1729411440,1729411440,3600.0,
3271,22381,3600.0,1,1729411483,1729411483,3600.0,
3272,186721,7200.0,1,1729411496,1729411496,3600.0,
3273,201561,7200.0,1,1729411819,1729411819,3600.0,
3274,111130,21600.0,1,1729412186,1729412186,18000.0,
3275,216211,10800.0,1,1729412225,1729412225,7200.0,
3276,200351,3600.0,1,1729412284,1729412284,3600.0,3600.0
3277,19453,25200.0,1,1729418969,1729418969,21600.0,
3278,156961,3600.0,1,1729419000,1729419000,3600.0,
3279,25810,7200.0,1,1729419020,1729419020,3600.0,
3280,26565,25200.0,1,1729419803,1729419803,21600.0,
3281,26869,14400.0,1,1729420099,1729420099,7200.0,
3282,9369,7200.0,1,1729420173,1729420173,,
3283,249197,3600.0,1,1729420232,1729420232,3600.0,
3284,125625,18000.0,1,1729422394,1729422394,14400.0,
3285,294661,116355600.0,1,1729422518,1729422518,,1167271200.0
3286,258211,3600.0,1,1729428306,1729428306,3600.0,
3287,192342,3600.0,1,1729428362,1729428362,3600.0,
3288,144539,3600.0,1,1729428459,1729428459,3600.0,
3289,111505,7200.0,1,1729428504,1729428504,7200.0,
3290,29783,18000.0,1,1729428550,1729428550,14400.0,
3291,272715,3600.0,1,1729428891,1729428891,3600.0,
3292,195604,3600.0,1,1729428912,1729428912,3600.0,
3293,32186,7200.0,1,1729429050,1729429050,3600.0,
3294,112266,10800.0,1,1729429961,1729429961,7200.0,
3295,91306,43200.0,1,1729430043,1729430043,39600.0,
3296,34780,3600.0,1,1729430142,1729430142,3600.0,
3297,115225,7200.0,1,1729430899,1729430899,3600.0,
3298,230803,3600.0,1,1729430923,1729430923,3600.0,
3299,251880,10800.0,1,1729430971,1729430971,7200.0,
3300,267093,10800.0,1,1729430984,1729430984,7200.0,
3301,51524,32400.0,1,1729431039,1729431039,28800.0,
3302,249375,7200.0,1,1729431112,1729431112,3600.0,
3303,34366,10800.0,1,1729431157,1729431157,7200.0,
3304,18157,14400.0,1,1729431239,1729431239,10800.0,
3305,122170,3600.0,1,1729431357,1729431357,3600.0,
3306,128289,3600.0,1,1729431384,1729431384,3600.0,
3307,96275,14400.0,1,1729431399,1729431399,10800.0,
3308,114591,10800.0,2,1729432038,1740381817,7200.0,28800.0
3309,143788,10800.0,1,1729447457,1729447457,7200.0,
3310,218521,82800.0,2,1729458348,1743579405,46800.0,115200.0
3311,18433,25200.0,2,1729483308,1751421010,,
3312,117562,3600.0,2,1729500453,1756550628,,72000.0
3313,107775,14400.0,1,1729510447,1729510447,14400.0,18000.0
3314,105629,14400.0,1,1729510956,1729510956,10800.0,
3315,99451,3600.0,1,1729511027,1729511027,3600.0,
3316,124218,3600.0,1,1729512859,1729512859,3600.0,
3317,194404,37200.0,3,1729515894,1759164798,32400.0,
3318,142789,7200.0,1,1729515895,1729515895,3600.0,
3319,135899,3600.0,1,1729515931,1729515931,3600.0,
3320,134493,3600.0,1,1729515974,1729515974,3600.0,
3321,243385,9600.0,3,1729516473,1750536393,7200.0,10800.0
3322,46993,3600.0,1,1729516493,1729516493,3600.0,
3323,120972,3600.0,1,1729516504,1729516504,3600.0,
3324,11621,61200.0,1,1729516520,1729516520,54000.0,
3325,236792,3600.0,1,1729516566,1729516566,3600.0,
3326,17206,7200.0,1,1729516828,1729516828,3600.0,
3327,238384,3600.0,1,1729516841,1729516841,3600.0,
3328,212121,3600.0,1,1729517636,1729517636,3600.0,
3329,140617,25200.0,3,1729517662,1754593705,21600.0,
3330,51385,10800.0,1,1729517672,1729517672,7200.0,
3331,121617,28800.0,1,1729517686,1729517686,25200.0,
3332,187715,7200.0,1,1729517696,1729517696,3600.0,
3333,141095,3600.0,1,1729517707,1729517707,3600.0,
3334,172454,28800.0,1,1729517715,1729517715,25200.0,
3335,226605,7200.0,1,1729517824,1729517824,3600.0,
3336,26665,7200.0,2,1729517844,1753020159,3600.0,7200.0
3337,267101,3600.0,1,1729517857,1729517857,3600.0,
3338,252476,79920.0,5,1729543086,1751301953,36000.0,82800.0
3339,125165,156000.0,4,1729544422,1756395340,36000.0,158400.0
3340,133836,3600.0,2,1729583296,1752996987,3600.0,3600.0
3341,164540,7200.0,1,1729583331,1729583331,3600.0,
3342,152462,3600.0,1,1729583347,1729583347,3600.0,
3343,32248,7200.0,1,1729583389,1729583389,3600.0,
3344,252263,7200.0,1,1729585352,1729585352,3600.0,
3345,244115,3600.0,1,1729585377,1729585377,3600.0,
3346,213319,7200.0,1,1729585403,1729585403,3600.0,
3347,116851,14400.0,1,1729585444,1729585444,10800.0,
3348,192654,7200.0,1,1729585457,1729585457,3600.0,
3349,320379,7200.0,1,1729585743,1729585743,7200.0,14400.0
3350,33534,7200.0,1,1729586882,1729586882,3600.0,
3351,34685,3600.0,1,1729586937,1729586937,3600.0,
3352,34429,10800.0,1,1729586942,1729586942,7200.0,
3353,109550,10800.0,1,1729586951,1729586951,7200.0,
3354,17819,21600.0,1,1729586965,1729586965,18000.0,
3355,83877,3600.0,1,1729587627,1729587627,3600.0,
3356,14854,10800.0,1,1729587672,1729587672,7200.0,
3357,121404,21600.0,3,1729588271,1753617881,18000.0,
3358,81194,14400.0,1,1729588271,1729588271,10800.0,
3359,16357,10800.0,1,1729588271,1729588271,7200.0,
3360,202601,10800.0,2,1729621280,1752997808,7200.0,14400.0
3361,258770,25200.0,1,1729621363,1729621363,21600.0,
3362,144765,43200.0,6,1729630171,1760368768,30600.0,50400.0
3363,62151,58800.0,5,1729653850,1750220734,37800.0,63000.0
3364,18167,14400.0,1,1729654986,1729654986,,
3365,83969,3600.0,1,1729678184,1729678229,3600.0,14400.0
3366,213649,,1,1729678259,1729678259,,14400.0
3367,152168,,2,1729678318,1746392496,,27000.0
3368,117008,7200.0,3,1729678383,1753016660,3600.0,7200.0
3369,301111,,1,1729690777,1729690777,,
3370,71957,14400.0,1,1729700684,1729700684,14400.0,18000.0
3371,166824,19440.0,5,1729717973,1758024192,12600.0,28800.0
3372,204350,74700.0,10,1729718230,1754593869,68400.0,81900.0
3373,7292,,1,1729718348,1729718348,54000.0,
3374,165351,57600.0,2,1729718380,1757671111,,118800.0
3375,239064,154800.0,7,1729718827,1756718769,,
3376,2720,57600.0,2,1729719301,1746131100,,86400.0
3377,282375,,1,1729737987,1729738010,,3600.0
3378,42933,46800.0,1,1729744664,1729744664,,
3379,143454,21600.0,1,1729798781,1729798781,,
3380,7707,,2,1729799101,1754778043,,172800.0
3381,7708,,2,1729799138,1754778241,,99000.0
3382,107482,,1,1729799186,1729799186,,64800.0
3383,6804,,1,1729799228,1729799228,,450000.0
3384,132198,,1,1729799264,1729799264,,14400.0
3385,14688,18000.0,2,1729799292,1752689425,,14400.0
3386,318882,10800.0,1,1729810258,1729810268,,10800.0
3387,27789,,1,1729826363,1729826363,,
3388,18370,126000.0,1,1729851287,1729851287,,
3389,11198,360000.0,4,1729896457,1754924391,180000.0,540000.0
3390,306149,82800.0,5,1729900850,1751496032,,114000.0
3391,27358,10800.0,1,1729929777,1729929777,10800.0,14400.0
3392,228413,,1,1729940460,1729940460,,360000.0
3393,285207,3600.0,1,1729967396,1729967396,3600.0,3600.0
3394,29178,14400.0,1,1729975855,1729975855,10800.0,
3395,170219,7200.0,1,1729978094,1729978094,7200.0,
3396,28224,7200.0,1,1729978108,1729978108,3600.0,
3397,142101,10800.0,1,1729978125,1729978125,7200.0,
3398,204886,18000.0,1,1729978244,1729978244,14400.0,
3399,272592,25200.0,1,1729979026,1729979026,21600.0,
3400,28548,19800.0,2,1729979990,1741200068,18000.0,
